21294,1277580,0.000675234
19656,1179300,0.000632392
20371,1222200,0.000640746
20038,1202220,0.00063188
20742,1244460,0.000632392
20202,1212060,0.000629093
19656,1179300,0.000638496
20202,1212060,0.00065736
19158,1149420,0.000663955
20700,1241940,0.000659736
20341,1220400,0.000647835
21155,1269240,0.000641226
20202,1212060,0.000673403
20748,1244820,0.000659177
20748,1244820,0.000665599
20748,1244820,0.000652613
9828,589620,0.000686571
20208,1212420,0.000694995
20196,1211700,0.000670124
19656,1179300,0.000690412
20202,1212060,0.000672006
20202,1212060,0.000664753
18016,1080900,0.000661297
19657,1179360,0.000652484
19109,1146480,0.000659608
20202,1212060,0.000681057
20749,1244880,0.000651753
20201,1212000,0.000630462
20748,1244820,0.000642443
20706,1242300,0.00062311
19698,1181820,0.00063475
20202,1212060,0.000655127
20200,1211940,0.000639305
19656,1179300,0.000636042
19110,1146540,0.000636744
20201,1212000,0.000634878
19978,1198620,0.000635253
20427,1225560,0.000643453
20201,1212000,0.000638797
20203,1212120,0.000632103
20962,1257660,0.000631893
19988,1199220,0.000627538
19655,1179240,0.000636686
18564,1113780,0.000633598
9828,589620,0.000626744
20203,1212120,0.000627009
21293,1277520,0.00064021
20748,1244820,0.000629795
19657,1179360,0.000633575
20201,1212000,0.000658325
20748,1244820,0.000624654
20202,1212060,0.000627405
20201,1212000,0.000636583
20448,1226820,0.000637611
19956,1197300,0.000644002
18017,1080960,0.000628707
20749,1244880,0.000629316
19655,1179240,0.000644196
20203,1212120,0.000644529
20202,1212060,0.000639945
20748,1244820,0.000648717
19657,1179360,0.000627949
19108,1146420,0.000621154
20747,1244760,0.000634436
19656,1179300,0.000629115
20204,1212180,0.00062904
20201,1212000,0.000622224
20202,1212060,0.000633266
10374,622380,0.000636155
20747,1244760,0.000630905
20204,1212180,0.000639618
19656,1179300,0.00062925
20201,1212000,0.000629263
20202,1212060,0.000627484
20748,1244820,0.000624156
20202,1212060,0.00062951
20749,1244880,0.000624587
20746,1244700,0.000636305
20203,1212120,0.000625945
18564,1113780,0.000638248
20202,1212060,0.000626887
20202,1212060,0.000640528
20748,1244820,0.000622868
20745,1244640,0.000627351
20203,1212120,0.000639999
20747,1244760,0.000640095
20748,1244820,0.000637299
20203,1212120,0.000632908
19656,1179300,0.000642042
19656,1179300,0.000624605
21293,1277520,0.000631761
21294,1277580,0.000630064
19657,1179360,0.000634502
20747,1244760,0.000631486
19657,1179360,0.000631441
10801,648000,0.000638251
19775,1186440,0.000643726
20201,1212000,0.00063412
20203,1212120,0.00063397
20748,1244820,0.00063714
20747,1244760,0.000628027
20203,1212120,0.000634949
20202,1212060,0.000642354
19656,1179300,0.000635995
20746,1244700,0.000637586
20479,1228680,0.000631247
19463,1167720,0.000627525
20665,1239840,0.000624715
20964,1257780,0.000627731
19440,1166340,0.000630722
20201,1212000,0.000644273
20203,1212120,0.000625002
20201,1212000,0.000625018
19280,1156740,0.000631298
20032,1201860,0.000628175
19656,1179300,0.000631538
21295,1277640,0.000632185
20643,1238520,0.000640941
20306,1218300,0.000648032
20748,1244820,0.000654169
9282,556860,0.000667109
19656,1179300,0.000669027
19656,1179300,0.000666818
19522,1171260,0.000673562
19244,1154580,0.000635569
20200,1211940,0.000635862
19657,1179360,0.000631884
19656,1179300,0.000636225
19886,1193100,0.000641618
18880,1132740,0.000633136
21130,1267740,0.000633781
20293,1217520,0.000628942
19728,1183620,0.00062783
20749,1244880,0.000646945
19110,1146540,0.000631338
20202,1212060,0.000636739
20202,1212060,0.000631679
20749,1244880,0.000638526
20201,1212000,0.000627108
20057,1203360,0.000639918
20347,1220760,0.000622412
20748,1244820,0.000624315
18564,1113780,0.00063977
19110,1146540,0.000635945
19655,1179240,0.000640203
19656,1179300,0.000629268
20201,1212000,0.00063431
21295,1277640,0.000640575
9827,589560,0.000635139
20478,1228620,0.00063966
20161,1209600,0.000630919
19965,1197840,0.000623093
20748,1244820,0.000628875
20202,1212060,0.000652505
20202,1212060,0.000639127
19656,1179300,0.000630876
20202,1212060,0.000638705
22387,1343160,0.000624009
15287,917160,0.000629456
21294,1277580,0.000627421
20202,1212060,0.000642338
20748,1244820,0.000624639
19110,1146540,0.000624341
19110,1146540,0.000632332
20748,1244820,0.000625968
21294,1277580,0.000633992
21293,1277520,0.000629043
20749,1244880,0.000631198
20202,1212060,0.000628655
20747,1244760,0.000645316
21176,1270500,0.000639112
19774,1186380,0.000634862
20202,1212060,0.000628347
20963,1257720,0.000622411
19988,1199220,0.000636844
20201,1212000,0.000637897
10374,622380,0.000633126
19656,1179300,0.000631378
20748,1244820,0.000635633
20748,1244820,0.000628814
21840,1310340,0.000636215
20748,1244820,0.000642214
20748,1244820,0.000822551
20202,1212060,0.000623957
20748,1244820,0.000634931
20747,1244760,0.000626107
20748,1244820,0.000627303
21293,1277520,0.000633417
20885,1253040,0.000630553
21157,1269360,0.000631581
20748,1244820,0.000622062
20748,1244820,0.000637041
20202,1212060,0.00064195
20099,1205880,0.00062238
20305,1218240,0.000642238
20748,1244820,0.00061828
20748,1244820,0.000632797
19110,1146540,0.000633444
20748,1244820,0.000637991
9828,589620,0.000625678
20748,1244820,0.000626223
21294,1277580,0.000638385
20748,1244820,0.000618892
21294,1277580,0.00063919
20748,1244820,0.000634978
21294,1277580,0.000628409
20202,1212060,0.000626923
19658,1179420,0.000630259
18561,1113600,0.000629714
18564,1113780,0.000640157
19841,1190400,0.000620405
17833,1069920,0.000637112
19656,1179300,0.000623544
21294,1277580,0.000630685
20202,1212060,0.000639478
20202,1212060,0.00061936
20748,1244820,0.000639186
19320,1159140,0.000630323
19992,1199460,0.000627973
20008,1200420,0.000628059
18212,1092660,0.000645283
19656,1179300,0.000638471
19111,1146600,0.000634516
20201,1212000,0.00063895
19656,1179300,0.00063299
9282,556860,0.000622222
20202,1212060,0.000631216
18564,1113780,0.000636207
19655,1179240,0.000638976
19655,1179240,0.000628128
20202,1212060,0.000633353
20749,1244880,0.000623717
20747,1244760,0.000633865
19656,1179300,0.000625159
18564,1113780,0.000640742
20630,1237740,0.000630884
19774,1186380,0.000651923
19656,1179300,0.000646566
20023,1201320,0.000641159
19367,1161960,0.000623403
20670,1240140,0.000637216
19110,1146540,0.000634506
20202,1212060,0.000633752
20202,1212060,0.000634641
19110,1146540,0.000630789
21294,1277580,0.000660512
20202,1212060,0.000625938
19280,1156740,0.000646958
19487,1169160,0.000629394
20614,1236780,0.000616677
18696,1121700,0.000631761
20204,1212180,0.000640809
21145,1268640,0.00063889
9429,565680,0.000626403
20202,1212060,0.000625591
20750,1244940,0.000642432
20200,1211940,0.000636924
20748,1244820,0.00064124
20114,1206780,0.000625851
19745,1184640,0.000621797
20201,1212000,0.000632829
20202,1212060,0.000622949
19639,1178280,0.000625046
19127,1147560,0.00062955
20408,1224420,0.000634518
18904,1134180,0.000638134
20203,1212120,0.000643802
20200,1211940,0.000640002
20748,1244820,0.000630449
20202,1212060,0.000623495
20202,1212060,0.000630471
20747,1244760,0.000636551
19662,1179660,0.000622614
20196,1211700,0.000626392
19358,1161420,0.000644262
19408,1164420,0.000624537
19656,1179300,0.000625727
20748,1244820,0.000630604
20202,1212060,0.000624813
20202,1212060,0.000631555
20748,1244820,0.000645341
9282,556860,0.000629905
19656,1179300,0.000628998
21294,1277580,0.000632086
20202,1212060,0.000627364
20574,1234380,0.000640357
20376,1222500,0.00062691
19254,1155180,0.000629214
20058,1203420,0.000647415
20202,1212060,0.000621527
20796,1247700,0.000619699
20036,1202100,0.000627017
19227,1153560,0.000643641
20202,1212060,0.000635164
20202,1212060,0.000625289
20202,1212060,0.000629636
19656,1179300,0.000635083
20202,1212060,0.000631272
20202,1212060,0.000631877
20748,1244820,0.000643986
20748,1244820,0.000630759
19656,1179300,0.0006286
19656,1179300,0.000635331
19657,1179360,0.000648079
20748,1244820,0.00064043
20201,1212000,0.000628723
20748,1244820,0.000617327
20202,1212060,0.000623924
9827,589560,0.000635832
18564,1113780,0.000635799
19656,1179300,0.000627557
19656,1179300,0.000632298
19656,1179300,0.000632459
20203,1212120,0.000629716
20200,1211940,0.000633913
20160,1209540,0.000641875
19708,1182420,0.000637797
19102,1146060,0.000630912
20200,1211940,0.000626952
19656,1179300,0.000637439
19110,1146540,0.000645574
20202,1212060,0.000633928
19684,1180980,0.000649447
19082,1144860,0.000621501
20202,1212060,0.000631104
18564,1113780,0.000634669
20203,1212120,0.000629494
19655,1179240,0.000636103
20202,1212060,0.000626042
20202,1212060,0.000630996
19656,1179300,0.000643355
20203,1212120,0.000638911
19655,1179240,0.000639858
20202,1212060,0.000638644
20748,1244820,0.000634651
20201,1212000,0.000633793
20748,1244820,0.000635047
19656,1179300,0.000623779
18564,1113780,0.000629749
20202,1212060,0.000638145
9828,589620,0.000627314
20748,1244820,0.000634182
20202,1212060,0.000629838
20202,1212060,0.000633098
19110,1146540,0.000634545
21294,1277580,0.000645118
20202,1212060,0.000622528
20570,1234140,0.0006298
19834,1189980,0.00063885
19655,1179240,0.000630807
19656,1179300,0.000627005
20748,1244820,0.000635398
19656,1179300,0.000631063
20748,1244820,0.00064575
20202,1212060,0.000621908
19656,1179300,0.000635123
20747,1244760,0.000655527
20202,1212060,0.000632602
19656,1179300,0.000640598
19656,1179300,0.000623657
20202,1212060,0.000626476
9828,589620,0.000625312
20202,1212060,0.000632735
19111,1146600,0.000635875
20462,1227660,0.000633758
20450,1226940,0.000620929
19147,1148760,0.000630822
20748,1244820,0.000637069
19656,1179300,0.000648784
19656,1179300,0.000644007
19656,1179300,0.000641279
20160,1209540,0.000632351
18606,1116300,0.000631417
20202,1212060,0.000626572
20402,1224060,0.000646273
20009,1200480,0.000634855
20196,1211700,0.000644825
20491,1229400,0.000637057
19792,1187460,0.000634294
19232,1153860,0.000623827
20380,1222740,0.000620394
19475,1168440,0.000653425
20748,1244820,0.00064503
20748,1244820,0.000634411
9828,589620,0.000632602
21294,1277580,0.000623116
18068,1084020,0.000637174
20015,1200840,0.000629601
18155,1089240,0.000641347
19656,1179300,0.000620042
19655,1179240,0.000630846
19110,1146540,0.000623416
20202,1212060,0.000640474
20202,1212060,0.000640814
20748,1244820,0.000646623
19110,1146540,0.00062141
20748,1244820,0.000628013
19656,1179300,0.00062669
20202,1212060,0.000635892
20201,1212000,0.000640718
19657,1179360,0.000633991
21293,1277520,0.000628694
20205,1212240,0.000627709
19974,1198380,0.000648085
18244,1094580,0.000633808
20747,1244760,0.000631378
20202,1212060,0.000625571
20202,1212060,0.000619387
20858,1251420,0.0006367
19546,1172700,0.000619433
20748,1244820,0.000627605
20748,1244820,0.000625453
10374,622380,0.000625681
20748,1244820,0.000631797
19656,1179300,0.000635824
20203,1212120,0.000642462
20201,1212000,0.000631618
20748,1244820,0.000629546
20749,1244880,0.000629726
21292,1277460,0.000634507
20202,1212060,0.000630378
21072,1264260,0.00064067
20424,1225380,0.000629334
20299,1217880,0.000625133
19559,1173480,0.000635095
20202,1212060,0.000630169
19656,1179300,0.000638881
19656,1179300,0.000633838
19674,1180380,0.000623217
20730,1243740,0.000628753
20203,1212120,0.000628971
20264,1215780,0.000645432
19413,1164720,0.000642979
19289,1157280,0.000631048
19674,1180380,0.000625259
20184,1210980,0.000638438
20202,1212060,0.000634546
20202,1212060,0.000624049
20202,1212060,0.000633771
20204,1212180,0.000646499
9826,589500,0.000629988
20747,1244760,0.000631696
20203,1212120,0.000635283
19655,1179240,0.000640803
20748,1244820,0.000640232
20202,1212060,0.000642043
19689,1181280,0.00063669
19414,1164780,0.000627972
19866,1191900,0.000638338
20201,1212000,0.000634513
19656,1179300,0.000634441
19656,1179300,0.000647773
19160,1149540,0.000636187
20152,1209060,0.000625091
20078,1204620,0.000634145
18689,1121280,0.000630699
20201,1212000,0.000636685
20278,1216620,0.000618377
19580,1174740,0.000637012
20202,1212060,0.000660559
19656,1179300,0.00063411
20202,1212060,0.0006336
19655,1179240,0.000633171
20203,1212120,0.000625852
19758,1185420,0.000622745
20645,1238640,0.000629358
20202,1212060,0.000626639
20203,1212120,0.000629344
19318,1159020,0.00063266
19454,1167180,0.000631969
20195,1211640,0.000623065
8736,524100,0.000638731
20748,1244820,0.000623447
20202,1212060,0.000638103
19655,1179240,0.000638821
19656,1179300,0.000629004
20202,1212060,0.000635803
20748,1244820,0.000633718
20202,1212060,0.000625728
20748,1244820,0.000628114
19826,1189500,0.000624807
20032,1201860,0.000622484
20203,1212120,0.000622829
19655,1179240,0.000639436
20747,1244760,0.000630505
20202,1212060,0.000627798
19656,1179300,0.000629428
19097,1145760,0.000637344
19733,1183920,0.000635999
20138,1208220,0.000631994
20008,1200420,0.000639365
20397,1223760,0.000633768
19655,1179240,0.00063127
19110,1146540,0.000636465
20201,1212000,0.0006286
19656,1179300,0.000635966
19656,1179300,0.000641741
20202,1212060,0.000630674
9828,589620,0.000639386
20202,1212060,0.000638026
19657,1179360,0.000635722
20747,1244760,0.000640054
19674,1180380,0.0006214
19638,1178220,0.000653413
20311,1218600,0.000629148
19547,1172760,0.000630361
20201,1212000,0.000633914
20748,1244820,0.000620051
20525,1231440,0.000639243
19879,1192680,0.000632463
19209,1152480,0.000630757
21195,1271640,0.000625383
20748,1244820,0.000620805
19656,1179300,0.000641215
19656,1179300,0.000634377
20202,1212060,0.000628894
20749,1244880,0.000632516
20200,1211940,0.00064061
20202,1212060,0.000624926
19656,1179300,0.000624629
20202,1212060,0.000627138
20665,1239840,0.000650679
19193,1151520,0.000630171
9282,556860,0.000633938
20202,1212060,0.00063186
19658,1179420,0.000635086
19653,1179120,0.000650524
17473,1048320,0.000632799
18018,1081020,0.000618454
19109,1146480,0.000630847
20174,1210380,0.000639288
20230,1213740,0.00062227
21294,1277580,0.000624592
18564,1113780,0.000643814
20202,1212060,0.000646986
18565,1113840,0.000634216
18563,1113720,0.000633796
18565,1113840,0.000627106
20201,1212000,0.000628907
20748,1244820,0.000645312
19655,1179240,0.000628788
18564,1113780,0.000635408
18564,1113780,0.000632996
20748,1244820,0.000631792
20903,1254120,0.000644856
21139,1268280,0.000636153
21294,1277580,0.000633257
20747,1244760,0.000636016
20748,1244820,0.000635063
10374,622380,0.00063333
20202,1212060,0.000633116
19656,1179300,0.000627773
20748,1244820,0.00063754
20202,1212060,0.000630648
20202,1212060,0.000639477
21161,1269600,0.00061955
20335,1220040,0.000628966
19656,1179300,0.000634164
20748,1244820,0.000637087
21294,1277580,0.000638489
20202,1212060,0.0006318
20202,1212060,0.000633185
20747,1244760,0.000639388
20748,1244820,0.000635485
19656,1179300,0.000639503
20748,1244820,0.000626745
20250,1214940,0.000640525
20154,1209180,0.000637368
20203,1212120,0.000637727
19655,1179240,0.000635001
18564,1113780,0.000636956
19599,1175880,0.000620855
20259,1215480,0.000647832
20202,1212060,0.000625662
20201,1212000,0.000633496
9829,589680,0.000623921
19109,1146480,0.000631921
19643,1178520,0.000633601
19642,1178460,0.000631576
20230,1213740,0.000625735
21115,1266840,0.000623789
19835,1190040,0.000625286
20747,1244760,0.000627773
20748,1244820,0.000629761
19655,1179240,0.000632381
19657,1179360,0.000636219
19840,1190340,0.000630395
20563,1233720,0.000632522
20747,1244760,0.000633381
20203,1212120,0.000618206
20748,1244820,0.000633202
20202,1212060,0.00062961
21294,1277580,0.00063664
20747,1244760,0.000633394
21295,1277640,0.000630182
19656,1179300,0.000628951
20747,1244760,0.000629025
21295,1277640,0.000627141
21840,1310340,0.000646776
19656,1179300,0.000642288
9828,589620,0.000622315
20749,1244880,0.000626383
20746,1244700,0.000635829
20737,1244160,0.000633031
19668,1180020,0.000632351
20202,1212060,0.000639106
21293,1277520,0.000642294
21294,1277580,0.000627587
20748,1244820,0.000636816
20201,1212000,0.000647688
21295,1277640,0.000621211
21840,1310340,0.000666163
19657,1179360,0.000651841
20747,1244760,0.00063388
20200,1211940,0.000630553
21841,1310400,0.000627992
19656,1179300,0.000627751
18775,1126440,0.000642899
19445,1166640,0.000635566
19657,1179360,0.000632893
21292,1277460,0.000621743
20749,1244880,0.000632796
19110,1146540,0.000632027
19656,1179300,0.00063542
18018,1081020,0.00062271
9830,589740,0.000646576
19764,1185780,0.000633003
19000,1139940,0.000634063
20201,1212000,0.000629965
21295,1277640,0.000634077
20201,1212000,0.000641872
20203,1212120,0.000646822
18563,1113720,0.000626391
20201,1212000,0.000645785
19083,1144920,0.000638978
18045,1082640,0.000629748
20203,1212120,0.000635062
19477,1168560,0.000664829
17650,1058940,0.000637304
18018,1081020,0.000643538
19657,1179360,0.000637782
19110,1146540,0.000644868
18564,1113780,0.00065571
19109,1146480,0.000655969
20749,1244880,0.000622825
20202,1212060,0.000664472
19656,1179300,0.00063076
21478,1288620,0.00062864
20017,1200960,0.000644738
20202,1212060,0.000646082
21294,1277580,0.000643893
21294,1277580,0.000631583
9282,556860,0.000641524
21293,1277520,0.00062247
20873,1252320,0.000627751
21168,1270020,0.000634207
20748,1244820,0.000646153
20203,1212120,0.000642762
20748,1244820,0.000634332
20202,1212060,0.000617433
20202,1212060,0.000637418
20748,1244820,0.000636391
20202,1212060,0.000631715
20748,1244820,0.000625726
21294,1277580,0.000639056
19656,1179300,0.000644274
21433,1285920,0.000633605
20609,1236480,0.000633975
20748,1244820,0.000627593
20748,1244820,0.000633237
20748,1244820,0.000633465
20748,1244820,0.000634268
21840,1310340,0.000629983
21295,1277640,0.00062908
20746,1244700,0.000622556
21293,1277520,0.000634303
20749,1244880,0.00063817
20749,1244880,0.000627504
20200,1211940,0.000637235
20749,1244880,0.00062924
20747,1244760,0.000645697
9828,589620,0.000623741
21294,1277580,0.000613226
21293,1277520,0.000629204
20282,1216860,0.000633278
20123,1207320,0.000620085
21294,1277580,0.000639789
21840,1310340,0.00063583
20748,1244820,0.000635736
20748,1244820,0.000626495
21295,1277640,0.000628974
19221,1153200,0.000635787
20635,1238040,0.000636778
20748,1244820,0.000632411
21295,1277640,0.000634625
19656,1179300,0.00061993
20419,1225080,0.000634086
20313,1218720,0.000624972
20964,1257780,0.00063006
20202,1212060,0.000632853
21295,1277640,0.000641988
20170,1210140,0.000636097
20234,1213980,0.000625197
21294,1277580,0.000635706
21840,1310340,0.00063103
21840,1310340,0.000632485
21294,1277580,0.000638367
20202,1212060,0.000632664
21840,1310340,0.000629953
9828,589620,0.000628894
20748,1244820,0.00063117
20748,1244820,0.000634472
21102,1266060,0.000636042
19301,1158000,0.000632149
20749,1244880,0.000626384
21292,1277460,0.000633902
21841,1310400,0.00064894
20747,1244760,0.00064855
19658,1179420,0.000644304
20201,1212000,0.000629392
21293,1277520,0.000641862
20203,1212120,0.000630022
20747,1244760,0.000623998
20202,1212060,0.000636795
20748,1244820,0.000627143
21294,1277580,0.000635156
21839,1310280,0.000634773
20749,1244880,0.000644769
19826,1189500,0.00063373
20578,1234620,0.000630341
20484,1228980,0.000638285
19920,1195140,0.000628577
21294,1277580,0.000621558
21840,1310340,0.000637464
9452,567060,0.000636564
20032,1201860,0.000615365
20202,1212060,0.000630787
20202,1212060,0.000648404
19656,1179300,0.000624894
21294,1277580,0.000636561
20202,1212060,0.000625478
22303,1338120,0.000652405
21923,1315320,0.000644004
20747,1244760,0.000631611
21418,1285020,0.00064538
20624,1237380,0.000630092
21292,1277460,0.000628254
21295,1277640,0.000645769
20748,1244820,0.000647867
20748,1244820,0.000639854
20748,1244820,0.000635932
20748,1244820,0.000631254
20747,1244760,0.000639943
21294,1277580,0.000633439
20749,1244880,0.000634011
20281,1216800,0.000630529
19576,1174500,0.000638289
19657,1179360,0.000638649
21294,1277580,0.000627749
20202,1212060,0.000627349
20201,1212000,0.000635088
20749,1244880,0.000634289
21294,1277580,0.00063092
20739,1244280,0.0006372
19664,1179780,0.000630739
20747,1244760,0.000643239
20749,1244880,0.000622793
20202,1212060,0.000633271
9828,589620,0.000638882
20747,1244760,0.000624876
20202,1212060,0.000642075
20203,1212120,0.000626602
20202,1212060,0.000630921
21293,1277520,0.000631296
20749,1244880,0.000631985
18564,1113780,0.000638243
20202,1212060,0.00063492
19655,1179240,0.000628887
21293,1277520,0.000633608
21295,1277640,0.000634781
21294,1277580,0.000630312
21294,1277580,0.000621516
20747,1244760,0.000634555
20204,1212180,0.000631356
21838,1310220,0.000614149
19657,1179360,0.000627764
20747,1244760,0.000636489
21294,1277580,0.000624821
21295,1277640,0.000628162
21841,1310400,0.000627424
19654,1179180,0.00063311
10375,622440,0.000623448
21294,1277580,0.000632531
20477,1228560,0.000631412
20473,1228320,0.000642576
21464,1287780,0.000619025
20032,1201860,0.000633259
20747,1244760,0.000637509
20749,1244880,0.00063653
20747,1244760,0.000626385
19749,1184880,0.00062557
20655,1239240,0.00063041
21293,1277520,0.000635376
21840,1310340,0.00062799
20754,1245180,0.000631934
20198,1211820,0.000623784
20201,1212000,0.0006211
19656,1179300,0.000628387
21294,1277580,0.000640648
21841,1310400,0.000644525
19655,1179240,0.000629396
20746,1244700,0.000631189
20998,1259820,0.000623185
21044,1262580,0.000619703
20364,1221780,0.000635728
20041,1202400,0.000631066
21294,1277580,0.000628153
20748,1244820,0.000634417
21294,1277580,0.000634954
9620,577140,0.000631461
20955,1257240,0.000629864
21295,1277640,0.000633466
21840,1310340,0.000623916
20748,1244820,0.000631705
20449,1226880,0.000639141
21046,1262700,0.000628442
21295,1277640,0.000630496
20747,1244760,0.000630774
22041,1322400,0.000636627
20002,1200060,0.000633156
20748,1244820,0.00062788
20202,1212060,0.000634181
21293,1277520,0.000654449
20748,1244820,0.000628144
20202,1212060,0.000627889
20202,1212060,0.000640278
20708,1242420,0.000642957
19765,1185840,0.000628056
20680,1240740,0.00064526
20747,1244760,0.000626917
20201,1212000,0.000629873
20675,1240440,0.00062807
20821,1249200,0.000636914
19657,1179360,0.000651544
20747,1244760,0.000635019
21380,1282740,0.000628133
20661,1239600,0.000632198
9829,589680,0.000632215
20748,1244820,0.0006375
21294,1277580,0.000627551
20202,1212060,0.000621647
21294,1277580,0.000633431
20749,1244880,0.000632047
20747,1244760,0.000626482
21294,1277580,0.000642038
20748,1244820,0.000634676
20748,1244820,0.000625434
19109,1146480,0.000626131
20750,1244940,0.000646398
20200,1211940,0.000627337
20748,1244820,0.000652446
1,84,1
1,84,1
1,84,1
0,0,1
1,84,1
2,168,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
0,0,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
0,0,1
1,84,1
1,84,1
1,84,1
2,168,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
0,0,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
0,0,1
1,84,1
1,84,1
2,168,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
0,0,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
2,168,1
1,84,1
0,0,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
1,84,1
